,Grade_2324,DaysEnr_2324,Susp_2324,AttRate_2223,DaysEnr_2223,DaysAbs_2223,CurrWeightedTotGPA_2223,AttRate_2324,DaysAbs_2324,Susp_2223,African American,Asian,Filipino,Latino,Multiple Ethnicity,Native American,Not Reported,Pacific Islander,White,EL,EO,IFEP,RFEP,Castlemont,EastOaklandPRIDE,ElmhurstUnited,MLK,McClymonds,Prescott,WOMS,isMale,SpEd_2324,SED_2324
35,0.51743787668131,0.19298557343739586,1.827939643760142,-0.6942997516391375,0.30583494978630393,0.8320414826550973,-1.911543338636114,0.6384,0.378698224852071,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
36,1.4096239398125097,-0.530959619374607,-0.2509348505793647,-3.8690924605677384,0.30583494978630393,4.182426045357514,-1.4550379829958384,0.1677,0.7633136094674556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
37,0.51743787668131,-1.6168774085926114,-0.2509348505793647,-0.5497155186445704,0.30583494978630393,0.6797512752595328,-0.1173711269336355,0.8525,0.10650887573964497,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True
38,0.51743787668131,-1.6168774085926114,-0.2509348505793647,-0.5497155186445704,0.30583494978630393,0.6797512752595328,-0.1173711269336355,0.8525,0.10650887573964497,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True
39,1.4096239398125097,0.29170537245721445,-0.2509348505793647,-1.0432066132966848,-4.117558190457303,-0.5385703839049822,-0.7543553441061129,0.5556,0.47337278106508873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
40,1.112228585435443,0.29170537245721445,-0.2509348505793647,0.555877688146218,0.30583494978630393,-0.4878069814397941,0.8593380060641634,0.9611,0.04142011834319526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
41,1.112228585435443,0.29170537245721445,-0.2509348505793647,0.604361023761163,0.30583494978630393,-0.5385703839049822,1.2096793255090261,0.9889,0.011834319526627219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
42,1.112228585435443,-2.669888598137343,-0.2509348505793647,0.555877688146218,0.30583494978630393,-0.4878069814397941,1.390158187041228,0.8778,0.0650887573964497,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
43,1.112228585435443,0.29170537245721445,-0.2509348505793647,0.7489452567557292,0.30583494978630393,-0.6908605913005467,1.1247480965526957,0.9778,0.023668639053254437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
44,0.8148332310583766,0.29170537245721445,-0.2509348505793647,0.15675594317319305,0.23086218469742925,-0.08169976171828908,0.986734849498659,0.8111,0.20118343195266272,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
